Assessment Name,URL,Full Page Content
12,https://www.shl.com/products/product-catalog/?type=7&start=132&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Teller 7.0
B
K
P
S
Teller with Sales - Short Form
A
B
K
P
S
Transcriptionist Solution
A
B
K
P
Workplace Safety - Individual 7.0 Solution
B
Workplace Safety - Individual 7.1 (Americas)
B
Workplace Safety - Team 7.0 Solution
B
Workplace Safety - Team 7.1 (Americas)
B
C
P
Workplace Safety - Team 7.1 (International)
B
C
P
Workplace Safety Solution
B
P
Previous
1
…
10
11
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
Next,https://www.shl.com/products/product-catalog/?type=7&start=12&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Claims/Operations Supervisor Solution
P
S
A
B
Contact Center Customer Service + 8.0
A
B
C
P
S
Contact Center Customer Service 8.0
S
B
C
P
Contact Center Manager - Short Form
A
B
P
S
Contact Center Sales & Service + 8.0
P
B
C
A
S
Contact Center Sales & Service 8.0
S
B
C
P
Contact Center Team Lead/Coach - Short Form
A
B
P
S
Contact Centre Agent Solution - UK
A
B
P
S
Customer Service - Short Form
A
B
P
Customer Service - Short Form - UK
A
B
P
Customer Service with Sales - Short Form
A
B
P
Director - Short Form
A
B
P
Previous
1
2
3
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
2,https://www.shl.com/products/product-catalog/?type=7&start=12&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Adobe Experience Manager (New)
K
Adobe Photoshop CC
K
Aeronautical Engineering (New)
K
Aerospace Engineering (New)
K
Agile Software Development
K
Agile Testing (New)
K
AI Skills
P
Amazon Web Services (AWS) Development (New)
K
Android Development (New)
K
Angular 6 (New)
K
AngularJS (New)
K
Apache Hadoop (New)
K
Previous
1
2
3
…
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
3,https://www.shl.com/products/product-catalog/?type=7&start=24&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Apache Hadoop Extensions (New)
K
Apache HBase (New)
K
Apache Hive (New)
K
Apache Kafka (New)
K
Apache Pig (New)
K
Apache Spark (New)
K
ASP .NET with C# (New)
K
ASP.NET 4.5
K
Assessment and Development Center Exercises
E
Automata - Fix (New)
S
Automata - SQL (New)
S
Automata (New)
S
Previous
1
2
3
4
…
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
32,https://www.shl.com/products/product-catalog/?type=7&start=372&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Written English v1
K
Written Spanish
K
Zabbix (New)
K
360 Digital Report
D
360° Multi-Rater Feedback System (MFS)
D
P
Previous
1
…
30
31
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
Next,https://www.shl.com/products/product-catalog/?type=7&start=12&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Adobe Experience Manager (New)
K
Adobe Photoshop CC
K
Aeronautical Engineering (New)
K
Aerospace Engineering (New)
K
Agile Software Development
K
Agile Testing (New)
K
AI Skills
P
Amazon Web Services (AWS) Development (New)
K
Android Development (New)
K
Angular 6 (New)
K
AngularJS (New)
K
Apache Hadoop (New)
K
Previous
1
2
3
…
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
2,https://www.shl.com/products/product-catalog/?type=8&start=12&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Claims/Operations Supervisor Solution
P
S
A
B
Contact Center Customer Service + 8.0
A
B
C
P
S
Contact Center Customer Service 8.0
S
B
C
P
Contact Center Manager - Short Form
A
B
P
S
Contact Center Sales & Service + 8.0
P
B
C
A
S
Contact Center Sales & Service 8.0
S
B
C
P
Contact Center Team Lead/Coach - Short Form
A
B
P
S
Contact Centre Agent Solution - UK
A
B
P
S
Customer Service - Short Form
A
B
P
Customer Service - Short Form - UK
A
B
P
Customer Service with Sales - Short Form
A
B
P
Director - Short Form
A
B
P
Previous
1
2
3
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
3,https://www.shl.com/products/product-catalog/?type=8&start=24&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
District/Regional Manager Solution
A
B
P
Entry Level Cashier 7.1 (Americas)
B
P
A
Entry Level Cashier 7.1 (International)
A
B
P
Entry Level Customer Service 7.1 (Americas)
C
P
Entry Level Customer Service 7.1 (International)
C
P
Entry Level Customer Service 7.1 (South Africa)
C
P
Entry level Sales 7.1 (Americas)
B
C
P
Entry level Sales 7.1 (International)
P
B
C
Entry Level Sales Sift Out 7.1
C
P
B
Event Sales Manager Solution
S
A
B
P
Executive - Short Form
A
B
P
Financial Professional - Short Form
A
B
P
Previous
1
2
3
4
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
12,https://www.shl.com/products/product-catalog/?type=8&start=132&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Teller 7.0
B
K
P
S
Teller with Sales - Short Form
A
B
K
P
S
Transcriptionist Solution
A
B
K
P
Workplace Safety - Individual 7.0 Solution
B
Workplace Safety - Individual 7.1 (Americas)
B
Workplace Safety - Team 7.0 Solution
B
Workplace Safety - Team 7.1 (Americas)
B
C
P
Workplace Safety - Team 7.1 (International)
B
C
P
Workplace Safety Solution
B
P
Previous
1
…
10
11
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
Next,https://www.shl.com/products/product-catalog/?type=8&start=12&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Claims/Operations Supervisor Solution
P
S
A
B
Contact Center Customer Service + 8.0
A
B
C
P
S
Contact Center Customer Service 8.0
S
B
C
P
Contact Center Manager - Short Form
A
B
P
S
Contact Center Sales & Service + 8.0
P
B
C
A
S
Contact Center Sales & Service 8.0
S
B
C
P
Contact Center Team Lead/Coach - Short Form
A
B
P
S
Contact Centre Agent Solution - UK
A
B
P
S
Customer Service - Short Form
A
B
P
Customer Service - Short Form - UK
A
B
P
Customer Service with Sales - Short Form
A
B
P
Director - Short Form
A
B
P
Previous
1
2
3
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
2,https://www.shl.com/products/product-catalog/?type=8&start=12&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Adobe Experience Manager (New)
K
Adobe Photoshop CC
K
Aeronautical Engineering (New)
K
Aerospace Engineering (New)
K
Agile Software Development
K
Agile Testing (New)
K
AI Skills
P
Amazon Web Services (AWS) Development (New)
K
Android Development (New)
K
Angular 6 (New)
K
AngularJS (New)
K
Apache Hadoop (New)
K
Previous
1
2
3
…
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
3,https://www.shl.com/products/product-catalog/?type=8&start=24&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Apache Hadoop Extensions (New)
K
Apache HBase (New)
K
Apache Hive (New)
K
Apache Kafka (New)
K
Apache Pig (New)
K
Apache Spark (New)
K
ASP .NET with C# (New)
K
ASP.NET 4.5
K
Assessment and Development Center Exercises
E
Automata - Fix (New)
S
Automata - SQL (New)
S
Automata (New)
S
Previous
1
2
3
4
…
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
32,https://www.shl.com/products/product-catalog/?type=8&start=372&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Written English v1
K
Written Spanish
K
Zabbix (New)
K
360 Digital Report
D
360° Multi-Rater Feedback System (MFS)
D
P
Previous
1
…
30
31
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
Next,https://www.shl.com/products/product-catalog/?type=8&start=12&type=1,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Individual Test Solutions
Remote Testing
Adaptive/IRT
Test Type
Adobe Experience Manager (New)
K
Adobe Photoshop CC
K
Aeronautical Engineering (New)
K
Aerospace Engineering (New)
K
Agile Software Development
K
Agile Testing (New)
K
AI Skills
P
Amazon Web Services (AWS) Development (New)
K
Android Development (New)
K
Angular 6 (New)
K
AngularJS (New)
K
Apache Hadoop (New)
K
Previous
1
2
3
…
32
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
2,https://www.shl.com/products/product-catalog/?type=9&start=12&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Claims/Operations Supervisor Solution
P
S
A
B
Contact Center Customer Service + 8.0
A
B
C
P
S
Contact Center Customer Service 8.0
S
B
C
P
Contact Center Manager - Short Form
A
B
P
S
Contact Center Sales & Service + 8.0
P
B
C
A
S
Contact Center Sales & Service 8.0
S
B
C
P
Contact Center Team Lead/Coach - Short Form
A
B
P
S
Contact Centre Agent Solution - UK
A
B
P
S
Customer Service - Short Form
A
B
P
Customer Service - Short Form - UK
A
B
P
Customer Service with Sales - Short Form
A
B
P
Director - Short Form
A
B
P
Previous
1
2
3
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
3,https://www.shl.com/products/product-catalog/?type=9&start=24&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
District/Regional Manager Solution
A
B
P
Entry Level Cashier 7.1 (Americas)
B
P
A
Entry Level Cashier 7.1 (International)
A
B
P
Entry Level Customer Service 7.1 (Americas)
C
P
Entry Level Customer Service 7.1 (International)
C
P
Entry Level Customer Service 7.1 (South Africa)
C
P
Entry level Sales 7.1 (Americas)
B
C
P
Entry level Sales 7.1 (International)
P
B
C
Entry Level Sales Sift Out 7.1
C
P
B
Event Sales Manager Solution
S
A
B
P
Executive - Short Form
A
B
P
Financial Professional - Short Form
A
B
P
Previous
1
2
3
4
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
12,https://www.shl.com/products/product-catalog/?type=9&start=132&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Teller 7.0
B
K
P
S
Teller with Sales - Short Form
A
B
K
P
S
Transcriptionist Solution
A
B
K
P
Workplace Safety - Individual 7.0 Solution
B
Workplace Safety - Individual 7.1 (Americas)
B
Workplace Safety - Team 7.0 Solution
B
Workplace Safety - Team 7.1 (Americas)
B
C
P
Workplace Safety - Team 7.1 (International)
B
C
P
Workplace Safety Solution
B
P
Previous
1
…
10
11
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
Next,https://www.shl.com/products/product-catalog/?type=9&start=12&type=2,"Search
Careers
Contact
Practice Tests
Support





Login
Buy Online

Solutions
Products
HR Priorities
Resources
About
Book a Demo






Home
Products
Product Catalog
Find assessments that best meet your needs.
Browse through our extensive product catalog for science-backed assessments that evaluate cognitive ability, personality, behavior, skills, and more, by role and organizational level, by industry, and by language.
Search by keyword...
Keyword
Search
Reset all
Search by choosing one or more...
Job Family
Select...
Job Level
Select...
Industry
Select...
Language
Select...
Search
Reset all
Search by job by title...
Job Category
Select...
Search
Reset all
Pre-packaged Job Solutions
Remote Testing
Adaptive/IRT
Test Type
Claims/Operations Supervisor Solution
P
S
A
B
Contact Center Customer Service + 8.0
A
B
C
P
S
Contact Center Customer Service 8.0
S
B
C
P
Contact Center Manager - Short Form
A
B
P
S
Contact Center Sales & Service + 8.0
P
B
C
A
S
Contact Center Sales & Service 8.0
S
B
C
P
Contact Center Team Lead/Coach - Short Form
A
B
P
S
Contact Centre Agent Solution - UK
A
B
P
S
Customer Service - Short Form
A
B
P
Customer Service - Short Form - UK
A
B
P
Customer Service with Sales - Short Form
A
B
P
Director - Short Form
A
B
P
Previous
1
2
3
…
12
Next
Company
About SHL
Solutions
Products
Case Studies
SHL Careers
Global Offices
Media Inquiries
Subscribe
Client Resources
Sales Inquiries
Platform Login
Client Support ↗
Product Catalog
Training Calendar
Buy Online
Candidate Resources
Candidate Support ↗
Raise an Issue ↗
Neurodiversity Hub
Practice Tests
AMCAT ↗
Legal
Cookie Policy
Privacy Notice
Security & Compliance
Legal Resources
UK Modern Slavery
  Site Map
Site Search
© 2026 
SHL and its affiliates. All rights reserved."
